ViewYN,PoolPrivateYN,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,LivingArea,DaysOnMarket,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,ElementarySchool,AttachedGarageYN,ParkingTotal,SubdivisionName,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,ViewYN_was_missing,PoolPrivateYN_was_missing,AttachedGarageYN_was_missing,YearBuilt_was_missing,StreetNumberNumeric_was_missing,FireplaceYN_was_missing,NewConstructionYN_was_missing,GarageSpaces_was_missing,AssociationFee_was_missing,"Flooring_,",Flooring_B,Flooring_C,Flooring_L,Flooring_R,Flooring_S,Flooring_T,Flooring_U,Flooring_V,Flooring_W,Flooring_a,Flooring_b,Flooring_c,Flooring_d,Flooring_e,Flooring_i,Flooring_k,Flooring_l,Flooring_m,Flooring_n,Flooring_o,Flooring_p,Flooring_r,Flooring_s,Flooring_t,Flooring_w,Flooring_y,"Levels_,",Levels_M,Levels_O,Levels_S,Levels_T,Levels_e,Levels_h,Levels_i,Levels_l,Levels_n,Levels_o,Levels_p,Levels_r,Levels_t,Levels_u,Levels_w,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_El Dorado,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,StateOrProvince_CA,StateOrProvince_FL,City_Adelanto,City_Alhambra,City_Aliso Viejo,City_Anaheim,City_Anaheim Hills,City_Apple Valley,City_Arcadia,City_Arroyo Grande,City_Atascadero,City_Atwater,City_Azusa,City_Bakersfield,City_Baldwin Park,City_Banning,City_Barstow,City_Beaumont,City_Bellflower,City_Big Bear City,City_Big Bear Lake,City_Brea,City_Buena Park,City_Burbank,City_Calabasas,City_California City,City_Camarillo,City_Canyon Country,City_Canyon Lake,City_Carlsbad,City_Carson,City_Castaic,City_Cerritos,City_Chatsworth,City_Chico,City_Chino,City_Chino Hills,City_Chula Vista,City_Claremont,City_Clovis,City_Colton,City_Compton,City_Corona,City_Costa Mesa,City_Coto de Caza,City_Covina,City_Crestline,City_Cypress,City_Dana Point,City_Desert Hot Springs,City_Diamond Bar,City_Downey,City_Eastvale,City_El Cajon,City_El Monte,City_Encinitas,City_Encino,City_Escondido,City_Fallbrook,City_Fontana,City_Fountain Valley,City_Fresno,City_Fullerton,City_Garden Grove,City_Gardena,City_Glendale,City_Glendora,City_Granada Hills,City_Grover Beach,City_Hacienda Heights,City_Hawthorne,City_Helendale,City_Hemet,City_Hesperia,City_Highland,City_Huntington Beach,City_Indio,City_Inglewood,City_Irvine,City_Joshua Tree,City_Jurupa Valley,City_Kelseyville,City_La Habra,City_La Mirada,City_La Puente,City_La Quinta,City_La Verne,City_Ladera Ranch,City_Laguna Beach,City_Laguna Hills,City_Laguna Niguel,City_Lake Arrowhead,City_Lake Elsinore,City_Lake Forest,City_Lakewood,City_Lancaster,City_Loma Linda,City_Lompoc,City_Long Beach,City_Los Angeles,City_Los Osos,City_Madera,City_Manhattan Beach,City_Menifee,City_Merced,City_Mission Viejo,City_Monrovia,City_Montclair,City_Montebello,City_Monterey Park,City_Moreno Valley,City_Morro Bay,City_Murrieta,City_Newhall,City_Newport Beach,City_Nipomo,City_Norco,City_North Hills,City_North Hollywood,City_North Tustin,City_Northridge,City_Norwalk,City_Oceanside,City_Ontario,City_Orange,City_Oroville,City_Other,City_Oxnard,City_Pacoima,City_Palm Desert,City_Palm Springs,City_Palmdale,City_Palos Verdes Estates,City_Paradise,City_Pasadena,City_Paso Robles,City_Perris,City_Phelan,City_Pico Rivera,City_Placentia,City_Pomona,City_Porter Ranch,City_Rancho Cucamonga,City_Rancho Mission Viejo,City_Rancho Palos Verdes,City_Rancho Santa Margarita,City_Redlands,City_Redondo Beach,City_Reseda,City_Rialto,City_Riverside,City_Rosamond,City_Rosemead,City_Rowland Heights,City_Running Springs,City_San Bernardino,City_San Clemente,City_San Diego,City_San Dimas,City_San Fernando,City_San Gabriel,City_San Jacinto,City_San Juan Capistrano,City_San Luis Obispo,City_San Marcos,City_San Pedro,City_Santa Ana,City_Santa Maria,City_Saugus,City_Seal Beach,City_Sherman Oaks,City_Simi Valley,City_South Gate,City_Stevenson Ranch,City_Sunland,City_Sylmar,City_Tarzana,City_Tehachapi,City_Temecula,City_Temple City,City_Thousand Oaks,City_Torrance,City_Tujunga,City_Tustin,City_Upland,City_Valencia,City_Van Nuys,City_Ventura,City_Victorville,City_Vista,City_Walnut,City_West Covina,City_West Hills,City_Westminster,City_Whittier,City_Wildomar,City_Winchester,City_Winnetka,City_Woodland Hills,City_Yorba Linda,City_Yucaipa,City_Yucca Valley
1,0,1113195593,2025-05-29,399000.0,35.287310999999995,-119.107381,9407 Sleepy Hollow Lane,-0.8534555075084655,-0.7497639553193511,0,1113195593,BKSF - Bakersfield,Unknown,1,2.0,Unknown,2008.0,9407.0,SR25106682,2.0,4.0,2025-05-29,2025-05-19,2025-05-13,Unknown,0,1.0,Unknown,4.0,0,2.0,Other,93311,-0.36393308206112124,-0.20201628189034035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1113187472,2025-05-30,1475000.0,34.164994,-118.280026,1202 Bruce Avenue,-0.3327892470566896,-0.6575928956324135,0,1113187472,626 - Glendale-Northwest,Unknown,0,6.0,Unknown,1947.0,1202.0,GD25105936,2.0,2.0,2025-05-30,2025-05-23,2025-05-13,Unknown,1,1.0,Unknown,3.0,0,2.0,Los Angeles Unified,91202,-0.36393308206112124,-0.09334876842873753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1113140147,2025-05-29,850000.0,34.056399,-117.92088,1031 S Pima Avenue,-0.8573605044618539,-0.8188922500845544,0,1113140147,669 - West Covina,Unknown,1,2.0,Unknown,1951.0,1031.0,CV25105711,2.0,3.0,2025-05-29,2025-05-15,2025-05-01,Unknown,1,1.0,Unknown,3.0,0,2.0,West Covina,91790,-0.36393308206112124,0.003054327976737179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1113137506,2025-05-19,1000000.0,34.015771,-118.298798,1245 W 39th Street,0.10977707432732,-0.8649777799280232,0,1113137506,C34 - Los Angeles Southwest,Unknown,0,0.0,Unknown,1906.0,1245.0,CV25105625,2.0,6.0,2025-05-19,2025-05-13,2025-05-12,Unknown,0,2.0,Unknown,2.0,0,0.0,Los Angeles Unified,90037,-0.36393308206112124,-0.32063867932607315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1113135399,2025-05-30,880000.0,32.857949,-116.952313,10104 Pinery Grove,-0.443430827402692,-0.7497639553193511,0,1113135399,92040 - Lakeside,Unknown,1,7.0,Unknown,2000.0,10104.0,PTP2503450,2.0,3.0,2025-05-30,2025-05-18,2025-05-12,Unknown,1,1.0,Unknown,3.0,0,3.0,Grossmont Union,92040,-0.36393308206112124,-0.05934288477310952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1113076318,2025-05-30,1350000.0,35.256378000000005,-120.65886299999998,3217 Violet Street,0.6447616569415199,-0.8188922500845544,1,1113076318,SLO - San Luis Obispo,Unknown,1,2.0,Unknown,2016.0,3217.0,PI25104042,4.0,4.0,2025-05-30,2025-05-16,2025-05-09,Unknown,1,2.0,Unknown,1.0,0,2.0,San Luis Coastal Unified,93401,0.05307264442010504,-0.28957944132678765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1113003435,2025-05-29,310000.0,39.52964,-122.210495,841 Brennan Place,-0.5996307055382248,-0.8188922500845544,0,1113003435,699 - Not Defined,Unknown,1,2.0,Unknown,1992.0,841.0,SN25101507,2.0,3.0,2025-05-29,2025-05-12,2025-05-09,Unknown,1,1.0,Unknown,3.0,0,2.0,Willows Unified,95988,-0.36393308206112124,-0.25402059577119535,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1112991558,2025-05-30,875000.0,34.198189,-118.524148,7020 Bertrand Avenue,-0.7076689545819683,-0.79584948516282,0,1112991558,RES - Reseda,Unknown,1,6.0,Unknown,1950.0,7020.0,NDP2504565,2.0,3.0,2025-05-30,2025-05-12,2025-05-08,Unknown,1,1.0,Unknown,3.0,0,2.0,See Remarks,91335,-0.36393308206112124,-0.26365692345815317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112990449,2025-05-29,550000.0,33.888214000000005,-118.135405,9321 Harvard Street,-1.4001550809828305,-0.7036784254758823,0,1112990449,"RG - Bellflower North of 91 Frwy, S of Alondra",Unknown,0,2.0,Unknown,1924.0,9321.0,PW25103253,1.0,2.0,2025-05-29,2025-05-16,2025-05-08,Unknown,0,1.0,Unknown,1.0,0,2.0,Bellflower Unified,90706,-0.36393308206112124,-0.31239603539549354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112980958,2025-05-29,442000.0,36.810543,-119.809764,5118 N Harrison Avenue,-0.11671274896920256,-0.79584948516282,0,1112980958,FSNO - Fresno,Unknown,1,2.0,Unknown,1961.0,5118.0,FR25101416,3.0,3.0,2025-05-29,2025-05-12,2025-05-07,Unknown,1,1.0,Unknown,3.0,0,2.0,Fresno Unified,93711,-0.36393308206112124,-0.029677330530202186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
